1, 1, 0.75, 0.36666666666666664, 0.16666666666666666, 0.3870967741935484, 0, 1.0, 0, 0.05013698630136986, 0, 1, 1, 1, 1, 1, 0.2, 0.75
1, 1, 0.5, 0.7333333333333333, 0.8333333333333334, 0.41935483870967744, 1, 1.0, 1, 0.05013698630136986, 0, 0, 1, 1, 0, 1, 0.0, 0
1, 1, 0.5, 0.4666666666666667, 0.08333333333333333, 1.0, 0, 1.0, 0, 0.10013698630136986, 0, 1, 1, 1, 1, 1, 0.1, 0.75
0, 1, 0.7916666666666666, 0.15, 0.5833333333333334, 0.3548387096774194, 1, 0.5, 0, 0.0030136986301369864, 0, 0, 1, 1, 0, 1, 0.0, 0
0, 1, 0.5, 0.8666666666666667, 0.9166666666666666, 0.4838709677419355, 0, 1.0, 0, 0.10013698630136986, 0, 1, 0, 1, 1, 1, 0.7, 0
1, 1, 0.5416666666666666, 0.06666666666666667, 0.3333333333333333, 0.8064516129032258, 0, 0.5, 1, 0.0042465753424657535, 0, 1, 1, 1, 0, 1, 1.0, 0.5833333333333334
1, 1, 0.5416666666666666, 0.18333333333333332, 0.25, 0.9032258064516129, 1, 0.5, 0, 0.0030136986301369864, 0, 0, 1, 1, 0, 1, 0.0, 0
0, 1, 0.7083333333333334, 0.03333333333333333, 0.3333333333333333, 0.967741935483871, 1, 0.0, 1, 0.0030136986301369864, 0, 0, 1, 1, 0, 1, 0.0, 0
1, 1, 0.7083333333333334, 0.2833333333333333, 0.16666666666666666, 0.12903225806451613, 0, 1.0, 1, 0.020684931506849316, 0, 1, 1, 1, 1, 1, 0.5, 0.75
0, 1, 0.2916666666666667, 0.8, 0.4166666666666667, 0.0967741935483871, 0, 1.0, 1, 0.05013698630136986, 1, 1, 1, 1, 1, 1, 0.9, 0
0, 1, 0.625, 0.8333333333333334, 1.0, 0.16129032258064516, 1, 0.0, 1, 0.10013698630136986, 0, 0, 1, 1, 0, 1, 1.0, 0
0, 1, 0.5833333333333334, 0.8, 0.9166666666666666, 0.12903225806451613, 0, 1.0, 1, 0.10013698630136986, 0, 1, 0, 1, 1, 1, 0.0, 0
1, 1, 0.4583333333333333, 0.45, 0.16666666666666666, 0.0967741935483871, 0, 1.0, 0, 0.20013698630136986, 0, 1, 1, 1, 1, 1, 0.2, 0
1, 1, 0.6666666666666666, 0.5, 0.5, 0.25806451612903225, 0, 1.0, 0, 0.10013698630136986, 0, 1, 1, 1, 1, 1, 1.0, 0.4166666666666667
1, 1, 0.625, 0.0, 0.9166666666666666, 0.8064516129032258, 0, 1.0, 0, 0.05013698630136986, 0, 1, 1, 1, 1, 1, 0.9, 0.9166666666666666
1, 1, 0.5, 0.16666666666666666, 0.5833333333333334, 0.3870967741935484, 1, 1.0, 0, 0.012465753424657534, 0, 0, 1, 1, 0, 1, 0.0, 0.75
0, 1, 0.6666666666666666, 0.25, 0.4166666666666667, 0.0967741935483871, 1, 0.5, 0, 0.0030136986301369864, 0, 0, 1, 1, 0, 1, 0.0, 0
0, 1, 0.5, 0.9, 0.5, 0.22580645161290322, 0, 0.5, 1, 0.002054794520547945, 0, 1, 1, 1, 1, 1, 0.2, 0.75
1, 1, 0.4583333333333333, 0.5333333333333333, 0.4166666666666667, 0.5483870967741935, 1, 0.5, 1, 0.10013698630136986, 0, 1, 1, 1, 1, 1, 0.9, 0
1, 1, 0.7083333333333334, 0.5666666666666667, 0.5833333333333334, 0.967741935483871, 0, 1.0, 0, 0.05013698630136986, 0, 1, 1, 1, 1, 1, 1.0, 0
1, 1, 0.625, 0.05, 0.08333333333333333, 0.6129032258064516, 0, 0.5, 0, 0.008356164383561644, 0, 1, 1, 1, 1, 1, 1.0, 0.75
