ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
1,0.183893849096319,0.007182180228691363,0.06780569677834912,0.7143010844319877,0.024710086853963375
2,0.4822592904524447,0.03723740952539224,0.08437565901952228,0.05721528493862853,0.23068676020563683
3,0.20147939343843513,0.03443067446836299,0.01104432689543372,0.3258949891412762,0.35669074364097353
4,0.6434691623670128,0.017485902409204987,0.029317990812151987,0.12710779471613198,0.120371930706482
5,0.19013970058127194,0.03538297030757537,0.14041737498762144,0.5944622825748589,0.03414745225920996
6,0.5955499382441874,0.02949808993208734,0.07006292245483302,0.021497703841596334,0.1270498194756956
7,0.6494065128408915,0.004648863770762189,0.05162045949340507,0.10101907940506401,0.0845108008476124
8,0.5726994953871464,0.04010133581291465,0.0077504615593832074,0.27850159314001777,0.06455408699798128
9,0.0677069810139626,0.046539242864336056,0.07277559962230393,0.5382093115550657,0.13912216389922924
10,0.4459901698559617,0.006645215557594558,0.08471097602709224,0.35178217714747195,0.04016429198733851
11,0.5991752579814705,0.00888605932846437,0.05530528579857209,0.13817117677456062,0.05874937352639703
12,0.5729035421183217,0.03147901050655036,0.029079339657696025,0.2636524420910349,0.07536608849715595
13,0.7693604384022901,0.009849671292347291,0.04127646889686835,0.13440093336393014,0.031028443282772076
14,0.22999233239379846,0.019706640589353733,0.13004378123511487,0.5336566043487382,0.08210760474194186
15,0.332050287117872,0.06104572459467561,0.025660073268070377,0.5758221000138967,0.005351264348641013
16,0.20727726258237977,0.06623152684552079,0.13008853376383303,0.294522879261572,0.2339255265665859
17,0.24887037547693627,0.0028264671319428226,0.10711038488630278,0.5521253323269729,0.011960343638927907
18,0.3430336036669542,0.013353411547345498,0.12119163739537277,0.0820590912544358,0.19841238795230948
19,0.18832862653291108,0.0047893112254911415,0.008591253295811811,0.544179457992665,0.22402450823994993
20,0.11782854638863843,0.027485157250217027,0.04439597154259378,0.36644155711122184,0.18537696054104388
21,0.3849415154788501,0.04200842617166688,0.04040346901174045,0.44273769719148554,0.06025423155170576
22,0.13929914525084294,0.058318720454092574,0.07939649324390671,0.43554003053252266,0.19937105737050762
23,0.6941903972145227,0.006541543327868545,0.05133734691161093,0.013254923912641188,0.048665726664104146
24,0.23758596578932414,0.046028644236772026,0.08980169124385982,0.3207799639298944,0.11225462611884647
25,0.14555193558887486,0.02760834617480363,0.03678190395745887,0.10283438711234821,0.09418205068225223
26,0.10622129494501778,0.005830001285756647,0.035217537960871965,0.5034476734920872,0.196022118067553
27,0.04041923818265865,0.04350810770125578,0.0101251180091287,0.7371432209351109,0.13049979550899374
28,0.5583272108870062,0.020271046206803582,0.012555762438423195,0.21624653103034772,0.024755358050499412
29,0.3864500581937261,0.055382306451012504,0.051984860761583686,0.2506986638093921,0.13273641110014625
30,0.45867054596303075,0.012534654514416021,0.037401513530337875,0.45801057218273206,0.0287691317834386
31,0.22752221592719765,0.012285116676841417,0.13714470210639276,0.27496987733708206,0.22402300599108638
32,0.2571429533229885,0.04817491038537678,0.014489758769129385,0.3396308215266588,0.1332876560395677
33,0.47237488943885036,0.0024154778108913715,0.09216121698397847,0.08633637178240107,0.15763930587588224
34,0.39154117569124613,0.003999118297845472,0.10677017709331668,0.4779899569958595,0.0017648070797752118
35,0.14178225114750376,0.032895767799002426,0.1554066992933377,0.5069165853666119,0.1482867111140498
36,0.7344781571311124,0.0013710600882343184,0.017677928265472754,0.055948007770013214,0.05268226607969611
37,0.16690991103303088,0.06312997119015352,0.13337856103882664,0.022718409878049118,0.1715385478828333
38,0.15195610009549726,0.07612979254401087,0.12197305891880486,0.08699134608285476,0.056707599671749334
39,0.6792840476724579,0.008314882272957767,0.017198083354782966,0.22546667322233532,0.0316537777203775
40,0.528753270919401,0.028259718068842043,0.042680673052447805,0.2424648174172323,0.1018579807603687
41,0.4342596281131969,0.03532898342122954,0.09433093245102239,0.17092757861310504,0.21022058826499856
42,0.14557914253654172,0.0784368554282809,0.023867767762732823,0.5584236624685387,0.0778347435996101
43,0.006703664357781314,0.028879490502334307,0.11975098028090042,0.01264958745823938,0.31154396496617925
44,0.5418277216703881,0.005593292549629478,0.00891988130455888,0.20463588345456182,0.004581832164012009
45,0.13728985262846943,0.05496067515066024,0.04333614115147343,0.7554829736004495,0.0015377939292053559
46,0.202050828556348,0.002990560664168063,0.06424144492297706,0.38855815887630124,0.02970836231115318
47,0.33444439546269145,0.02861433733580061,0.07948702287036605,0.4657237751224661,0.024594396404974444
48,0.00863172384543125,0.0763314677223444,0.042763384696978615,0.19216792748636055,0.27778034574443855
49,0.7051750270103232,0.01653037537831796,0.02931372240941862,0.009826471022731584,0.031874966835703455
50,0.2706380051360112,0.0602568318413076,0.10166533410342983,0.4269633569038377,0.05251019643147703
51,0.6429415127781457,0.016908109134519435,0.05556859359618734,0.25398767299610275,0.007191852121251311
52,0.7211715590429267,0.004802402616886172,0.05153656902261575,0.0760092408360636,0.12841225281493834
53,0.22520555189878888,0.014375297725320773,0.023488544332879637,0.5029881647197377,0.06993730288399609
54,0.25634272269977076,0.019734739085152494,0.10353287364518791,0.23721714102459007,0.11458128309641039
55,0.5101615225400664,0.010987347714469584,0.0045602205898966405,0.12749101441752836,0.20496682944925762
56,0.43208069501673985,0.026150659852865916,0.09796052642882822,0.1925968737417412,0.24738156502090256
57,0.6855317427827038,0.009707503653829587,0.01605981395368899,0.2324377509442006,0.030622775982825947
58,0.1057979168356173,0.03955877205305998,0.05822556812150559,0.3656867987457613,0.38619677928729684
59,0.12092766203318872,0.01281101527043111,0.11013032475248767,0.4545532829009235,0.18448552274152225
60,0.5171865627904401,0.01585504338823892,0.04213699384768342,0.16935355550311207,0.20759062934972244
61,0.5683658280545858,0.023535047700708425,0.06268798227322421,0.24618643998126533,0.06698091150022917
62,0.7213337813160596,0.01960202096309683,0.020476302690388297,0.19173411112121347,0.016044641651982185
63,0.6189228102290274,0.018370195294423828,0.07253488550817405,0.054210841339444406,0.22037996220692385
64,0.428313900850052,0.012050957295025626,0.0690056503064491,0.10097805184830862,0.013592279815570622
65,0.33478859363852237,0.022548220345452088,0.09584648328142271,0.14476581624855375,0.11460566098315637
66,0.5485637348602287,0.03763284842172292,0.06121682465048396,0.2212137367220341,0.012018601314250345
67,0.4012586264055733,0.04003991569640426,0.03435112662061814,0.3310326300800351,0.007777000741174486
68,0.15469587226588308,0.01740712234287346,0.03507279182977935,0.6511307853890022,0.12385910489399497
69,0.11552757809764219,0.007164473833264417,0.16332578390288516,0.5086448192178323,0.12367241081020348
70,0.41437047670126204,5.5632706333140216e-05,0.03533512808046263,0.05275654039385147,0.03344601518666708
71,0.5001698885462703,0.013742290464492954,0.06686165604833476,0.26329863637784673,0.1010357578302392
72,0.7076695577178351,0.00019882349970147209,0.04931334994284523,0.010182708687500042,0.13013693493513137
73,0.5547751037879393,0.022882492924853323,0.06955974340839388,0.07054142777861581,0.1537069735255051
74,0.20694994277099613,0.05896641912031275,0.02612146297489407,0.2541055770204085,0.431280444457126
75,0.30389841807080425,0.028635613016204257,0.021501575561527486,0.10902634954387924,0.0878858161162526
76,0.24480488327149674,0.013168619577031096,0.02011894596683867,0.6334605655412496,0.03032847419780505
77,0.6546929122305742,0.01850262139482021,0.062399018864166385,0.0650600281364341,0.16080102071298172
78,0.5028468070565038,0.04427994861227893,0.07921081708011075,0.12107451437853571,0.03367958527757359
79,0.22766235863082082,0.04086622457612034,0.08906878341439704,0.475348383624211,0.11947555482969104
80,0.018147902513298942,0.07691049115876794,0.14504313009858436,0.35084200911836694,0.37446598717863566
81,0.6120425331140932,0.028521609706912567,0.04323749309658546,0.17700735156061528,0.07757469573709601
82,0.07765793127465957,0.06935109162689737,0.07555224749422369,0.318299983836382,0.21214398803190243
83,0.22762844180084568,0.06712147033380744,0.11402065774704166,0.5658144149726881,0.011371941544269253
84,0.33441475310447216,0.061825157783344895,0.005071130912364398,0.538280397355372,0.03823712115939886
85,0.11419292631495265,0.01584839814609432,0.04474088140628354,0.18978212592179663,0.16146347203701567
86,0.47517193252388223,0.007316208842842579,0.03187463138161136,0.24166280350487554,0.1313006396174432
87,0.03145983198088729,0.015757631048437377,0.13884359733847085,0.6489711177441891,0.03631713175828101
88,0.7175241240089107,0.027543335617571756,0.03275359503412316,0.0014234505023516815,0.012389248649561193
89,0.22637910379231327,0.06626261281911136,0.013799756972933178,0.33356508524427064,0.1944487508305346
90,0.6760804167881959,0.007913199739283757,0.05964189975473341,0.08087955110894716,0.0048247042531923195
91,0.256906989391892,0.014406896387091828,0.08436279953035082,0.08195906188154115,0.274763267990331
92,0.7533035464994614,0.003071566747961253,0.016814948277163618,0.17283402863415437,0.004311490480423061
93,0.028206481698682496,0.021390310122807954,0.00019779617059024178,0.66669216910346,0.1377733462757029
94,0.6281961169711205,0.013325354932864807,0.016061551584091206,0.16609497863927197,0.016745100375587456
95,0.42050546957203755,0.055806096853661225,0.02540955490585855,0.48826496076750253,0.0020417938599087246
96,0.44837443011665085,0.017593258057042288,0.017850570391705817,0.22527625523262187,0.2471591661317218
97,0.014021630159475773,0.046170001264114004,0.04384501922242276,0.35528329938722913,0.4972555756329927
98,0.6890993950535418,0.029484598656983826,0.014029701309772812,0.027878454730381277,0.003203145372829009
99,0.3653185255291718,0.042607309456811064,0.027559267733801365,0.3913320226047597,0.08603379388590589
100,0.7284258275961205,0.019507291247814897,0.024440586755353884,0.1610241398389183,0.05052452908499065
101,0.7563965417581587,0.0017083522660392156,0.024385487240909637,0.06662102194754742,0.010297369410967927
102,0.6037858414294269,0.025715992317192262,0.05779078100422884,0.04714602770925611,0.24535668019806375
103,0.2292253790898543,0.06446153547346178,0.010666212688255957,0.3789806831526365,0.21525295529716754
104,0.06982340851108618,0.07310369953413809,0.006829294797477953,0.22284980948468208,0.520673755754101
105,0.18994268116005736,0.022833989483103372,0.00233771997477185,0.7510921220308059,0.0286135691193683
106,0.5899526435954927,0.03363458362938719,0.07315114351423273,0.03297634648628884,0.1400256311271715
107,0.7132424866187504,0.006979722808321853,0.009608518963399077,0.21885388392854838,0.0019293199968581723
108,0.7132216014817425,0.01857922109735228,0.025903336922067168,0.08064010848910938,0.15293871829616926
109,0.6950819564248039,0.009795527005073138,0.02445053723992141,0.20555529811871454,0.042140366608060656
110,0.6559547247778799,0.01639475907814625,0.05914016384302877,0.01654790073334042,0.003303050870740998
111,0.4790340766937994,0.012129174615727958,0.022426537701031563,0.2831400773373397,0.17491934803830925
112,0.13465407913893143,0.06713654842270156,0.006776780546085092,0.197143051693613,0.4999601834817398
113,0.5187188060428664,0.02310784580796091,0.025933031180760374,0.2922355297570221,0.04286028747672896
114,0.49300144222562103,0.020309278979690485,0.002453685251179447,0.4237245519032568,0.007681816833824894
115,0.5016284267307094,0.020048313893077447,0.040713278237352275,0.08040975767187747,0.1130758983136941
116,0.41339956506737735,0.02934617641561892,0.015174734956849584,0.3610804752636567,0.13994535616118578
117,0.2324743945257228,0.02127140034493176,0.037175350441737386,0.4310965990006898,0.03325821222248489
118,0.579392309552246,0.0356165847782972,0.034755643851680194,0.06503984554789294,0.13861261885571988
119,0.25102994187812017,0.06735933522339853,0.0769866411206086,0.5688055988191848,0.028136770286711146
