ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
1,0.0741812903606,0.320055682328,0.733554078694,0.0945982532684,0.219284243894
2,0.824996960408,0.448781902817,0.415899076157,0.435873518184,0.174004555252
3,0.476628706587,0.425206793821,0.512471027457,0.749698618847,0.404116126951
4,0.0920861955074,0.00168167792756,0.621789502388,0.666338687249,0.0124354318723
5,0.424207573631,0.574706166907,0.835238951549,0.176429812619,0.633326177387
6,0.0663172895043,0.353998814346,0.24367711221,0.370256860886,0.528373634489
7,0.799072830857,0.598885374925,0.083249600394,0.982986067096,0.896069500956
8,0.198807460019,0.107044770274,0.138339098097,0.605388592932,0.114407645602
9,0.821919893348,0.077538847276,0.553936644505,0.718047094301,0.805359479908
10,0.854768545916,0.716041394369,0.0571529600362,0.350694902706,0.910922888317
11,0.931375773398,0.0165961473909,0.893548440307,0.241886678238,0.220343327242
12,0.458614035826,0.0297684190498,0.331144022262,0.101849986057,0.3050443515
13,0.881327674781,0.559545866529,0.972718097137,0.674453351877,0.302508607643
14,0.527185835291,0.829163432024,0.777453707124,0.545308087797,0.955813983078
15,0.0166032519585,0.916633097081,0.652000065967,0.809995242895,0.574575522578
16,0.418472650789,0.0360763858531,0.514992089385,0.285100439705,0.0784447922756
17,0.821419326373,0.588300833098,0.667574999525,0.31947216303,0.439532395929
18,0.241877886092,0.837188741957,0.499012214926,0.0640146305443,0.923473558901
19,0.456586805682,0.648988944249,0.00725618888619,0.58175490869,0.324001520359
20,0.151892764398,0.243385627478,0.817231384776,0.336278684392,0.0872602164404
21,0.0504811397259,0.133960410633,0.0844587881313,0.583828269913,0.284222129015
22,0.376065663476,0.873099454551,0.651979436652,0.217045860543,0.17300478926
23,0.990974704123,0.735851447633,0.50176473642,0.914032697438,0.540434642428
24,0.871477697324,0.697562659412,0.984712237469,0.115573067381,0.314688027454
25,0.829151679842,0.499614785382,0.955783832363,0.362153202771,0.242119753759
26,0.672012150173,0.913910664264,0.628830096796,0.680201730099,0.922902859555
27,0.523549905776,0.0114104253254,0.635878160462,0.76189646638,0.319147549781
28,0.489660614706,0.400696455947,0.842641677495,0.177989778721,0.647441315234
29,0.184990694833,0.757819884993,0.40598673108,0.970154396985,0.799423562547
30,0.779829153792,0.8335870525,0.038286726341,0.538221148869,0.387091880459
31,0.871609565689,0.473615022903,0.35701378367,0.956986219593,0.223150169966
32,0.0428726002201,0.262489169081,0.199101054845,0.713801097185,0.384683851681
33,0.747161065884,0.357293032413,0.367927876053,0.0323397442838,0.500766156776
34,0.661176761824,0.136433427414,0.769581094868,0.204498250637,0.0161102001845
35,0.249452120456,0.652794849779,0.530554133025,0.755328428941,0.754479522628
36,0.0111428074121,0.224526939733,0.872516357846,0.433552950073,0.839836491824
37,0.724326987005,0.565758249855,0.330124955714,0.182863854076,0.763684971546
38,0.709193340596,0.517643781934,0.114375382129,0.345680454575,0.299647403834
39,0.335002237524,0.522750993395,0.851229596826,0.0627504572767,0.811978496021
40,0.281875014771,0.0245248122419,0.359201891905,0.0219974774649,0.0635228087332
41,0.564646921155,0.334120101381,0.796148113971,0.0100983813962,0.206190022735
42,0.346541610295,0.259375092668,0.476991205326,0.337173899831,0.719098464086
43,0.353842431174,0.133988880641,0.354931950478,0.0385421937803,0.855068391731
44,0.478231814971,0.40330581762,0.824039456386,0.292018010493,0.0587195510666
45,0.999661170524,0.709884119759,0.070661135931,0.431114585134,0.455388440967
46,0.80018984182,0.816375256291,0.24595167266,0.108064851806,0.512562603111
47,0.480225173535,0.790019051098,0.132628475176,0.904940427852,0.0222398702016
48,0.0331208518794,0.313399762507,0.184953739004,0.84817530351,0.654692162932
49,0.307719832268,0.854906225315,0.428747793589,0.548127512932,0.0813305889661
50,0.341921827888,0.889985302435,0.81632747098,0.987527302121,0.925912544495
51,0.0935658133907,0.37343872565,0.34222509918,0.396068022858,0.309491238259
52,0.359960584892,0.0739830694747,0.558816047768,0.635853467171,0.965730057349
53,0.88342780254,0.149411665404,0.0626251459544,0.649972459207,0.978904829732
54,0.899142638534,0.803719217944,0.32979627115,0.645144065521,0.732885691651
55,0.0572096095889,0.978763717054,0.577974840702,0.810378598194,0.645413431696
56,0.966734272802,0.365389593515,0.295672853718,0.344668790698,0.76600999732
57,0.48624152811,0.235060582373,0.251432179206,0.456293129369,0.505490638273
58,0.417325336767,0.0426764489314,0.107154020173,0.465990357192,0.103675100741
59,0.150509371701,0.583839250872,0.494918205439,0.506959465225,0.102423964402
60,0.139068286978,0.925878177088,0.0244870157052,0.620685722768,0.240604536157
61,0.0849290446869,0.987154378576,0.573612825884,0.855091014742,0.891227812091
62,0.5397416283,0.463359588523,0.992106309466,0.0719604892167,0.0801260494352
63,0.863689121776,0.601078171443,0.737741572883,0.429187475595,0.0679349503543
64,0.555970488403,0.317502463387,0.998905655097,0.0975636628149,0.942685117461
65,0.825566763427,0.025336358437,0.388702380107,0.103898951738,0.820463568929
66,0.734876720094,0.299738741631,0.117666002499,0.857321943027,0.543222309094
67,0.578193637224,0.306027122096,0.624097691007,0.935868746377,0.761817698704
68,0.918547129908,0.506377520707,0.00271857089391,0.852415694144,0.136147927286
69,0.493698870065,0.693132128689,0.420191918012,0.298187591595,0.896160207291
70,0.31366385134,0.798082303628,0.776808440451,0.377325516101,0.580001452757
71,0.419254726125,0.72132371848,0.464825934557,0.602737788271,0.413616261306
72,0.565295888513,0.229936614675,0.880567283132,0.527246615528,0.313618375888
73,0.987832798366,0.821125009864,0.113786851077,0.424143971216,0.599857597129
74,0.405538364794,0.521837294234,0.362832860778,0.79107527224,0.689310807536
75,0.360649015029,0.973104616427,0.663847555471,0.0386801741276,0.471545048312
76,0.662194300899,0.287601353124,0.500723180691,0.733610371969,0.990475857522
77,0.852065641355,0.0701968103754,0.168644736605,0.0206579095428,0.840417789701
78,0.425031686992,0.898938794702,0.424603617361,0.562160027938,0.842663638543
79,0.774570700699,0.225488197557,0.797713947142,0.978284728379,0.0729242843946
80,0.115557850947,0.56113891732,0.300783835102,0.822367677067,0.00564520130501
81,0.371647636759,0.236880231542,0.753373852313,0.609809378748,0.331092022316
82,0.0677314767831,0.646424108415,0.381397250896,0.21703507827,0.520618560525
83,0.996985825154,0.48659803441,0.97371742169,0.790430954838,0.564161740004
84,0.339921867927,0.761800061675,0.67784220815,0.733765857651,0.239377539037
85,0.717248993319,0.525192461126,0.3512959626,0.728081795215,0.289782978679
